depth,pc05,pc10,pc25,pc50,pc75,pc90,pc95
94.52,15.863039801200614,16.61397190599111,18.01387348129757,19.825813088030657,21.97960738018488,24.301107814457485,25.906703221323365
95.02,15.9739084116171,16.73423939642573,18.152277808575068,19.990492817831857,22.177618679677764,24.536142457496915,26.170369145323992
95.51,16.275106050619783,17.0596308995415,18.52518717131835,20.42864870137633,22.70301806312435,25.15799249134388,26.863412413277214
96.01,15.646157915842805,16.37878367992607,17.742955662599044,19.504615026946567,21.59543744449244,23.839892428977503,25.387760525623648
96.5,17.325561487000257,18.201507418286045,19.848561541736853,22.006692532801964,24.613764759337027,27.4729527227034,29.480137904876933
96.99,15.288228834047956,15.995819079644296,17.311428258864076,19.00766582410779,21.012347486544243,23.157737220508498,24.63586170480704
97.49,13.431052709946725,13.995679246896808,15.0338623017906,16.35054606430204,17.877002581518276,19.476381741501896,20.55683608150786
97.98,14.362095716752034,14.99785807723682,16.172987057124185,17.67631300519846,19.439606940608535,21.31017930648319,22.584461993045277
98.6,13.774762786662247,14.36386030350094,15.448951303055807,16.82890121628529,18.435907145855783,20.12660111504888,21.27171900028145
99.11,13.183289857898624,13.727292897121911,14.725367474766164,15.987684981387975,17.447590583563205,18.970632650086507,19.996197461551084
99.52,13.72632121669514,14.310530786678443,15.385961370722146,16.75276141991841,18.34301209200159,20.012728006738456,21.14312278049625
99.93,13.670169509187271,14.250175633432615,15.317290878625345,16.673211387088333,18.24986477187893,19.902430973428785,21.020822167800343
100.34,13.766625787720624,14.35636274228175,15.442635210291494,16.82467717061964,18.43483869037994,20.12973452968102,21.277757339519997
100.78,13.163652940852469,13.708482865506438,14.708288987073216,15.97369326254358,17.438252649740633,18.96646452790975,19.99611680635701
101.25,14.587532269363432,15.239785797456308,16.447544209582055,17.994897623522064,19.810139574921248,21.73967745129097,23.05840007745515
101.71,14.035846656148916,14.644926327908143,15.768772836543969,17.201873925086012,18.87375292329163,20.63524057789258,21.833114228705423
102.18,13.421905385346289,13.987056834117872,15.026408592528396,16.344668085408728,17.873148351604627,19.47600352768965,20.558823763728043
102.65,14.035846656148916,14.644926327908143,15.768772836543969,17.201873925086012,18.87375292329163,20.63524057789258,21.833114228705423
103.11,12.794223060734296,13.313470966315393,14.264680528724211,15.464244506537373,16.846986190259937,18.28706556067945,19.2532193992374
103.6,12.585713182214384,13.09132854501078,14.016232350454883,15.181727232181789,16.523036539586133,17.91078049209657,18.842441056771413
104.1,13.485980863573024,14.054654935989255,15.10060092931798,16.428225610268644,17.968666585283223,19.580698519405136,20.67127600084952
104.6,14.624721003030292,15.278551815419004,16.488946960417408,18.040245296213275,19.86066011460054,21.79301994465941,23.11439885472229
105.1,14.81829014002486,15.487473370082752,16.727578644578866,18.32016909571159,20.19576682917852,22.1847227055404,23.54836892938032
105.6,14.883717229076437,15.558189327666216,16.808565627801762,18.41501504673569,20.30861652102914,22.321599451059715,23.7008047015462
106.1,12.634682849706438,13.143666239044968,14.075117347211668,15.24925418752087,16.601448589883034,18.003617805225268,18.94461785948448
106.6,13.494999760815586,14.063120532442309,15.107720495053632,16.433510137532448,17.97169792792582,19.58091857756869,20.669137949049723
107.1,14.222317293384313,14.844450518530424,15.993021488432625,17.459903703723995,19.17606732972968,20.98491181068074,22.216501981240945
107.6,13.605772316322057,14.182170347756548,15.242450882816346,16.589684064291884,18.15565969665789,19.794005613494157,20.903410035769948
108.1,13.918484644739808,14.518596960304308,15.625132053463776,17.033787891457713,18.67557993698308,20.407121798740256,21.581627826212973
108.6,13.07497874776912,13.614510417561007,14.604388096257802,15.85687870123088,17.305455260395064,18.811892558484907,19.827722261220902
109.1,12.971398747459126,13.503461099046913,14.479162326707495,15.71226673235926,17.13575440724305,18.61639578575728,19.61326177293773
109.6,14.228991076055948,14.850333821946377,15.99719095852373,17.461331247621704,19.17359174683879,20.9787083236747,22.2070510387259
110.1,13.847665006832663,14.439688313047984,15.530790652503866,16.917960238613844,18.53264892380317,20.23116986334512,21.382115905619067
110.6,13.403848943860512,13.966422013302338,15.000700223334896,16.3118965091629,17.83180921228722,19.4246974864858,20.50008655248646
111.6,13.476601783107515,14.04215306061448,15.081631706769471,16.40025824878587,17.929280010491656,19.528899043034208,20.60965356001804
112.1,13.58660361339967,14.160386458246316,15.21539709243318,16.555208394170055,18.111526361594063,19.73969675083257,20.841252767019984
112.6,12.95632324539215,13.4861298953272,14.457371133804962,15.684312061702364,17.099932751797308,18.57277155861928,19.5634256844943
113.1,13.35905426831486,13.91705702606078,14.942657358286295,16.241691999615956,17.746703908457604,19.32249374407994,20.38552722180211
114.1,16.161792178798382,16.93821047049446,18.38775020278096,20.270103257557277,22.51700727624557,24.93790349540704,26.620398653125697
114.6,13.746379186696473,14.333327700467567,15.414175473008584,16.788569723625415,18.38873674128276,20.07084952251822,21.20997513587357
115.1,13.904901127008904,14.501359372683776,15.600777686888144,16.99949760460391,18.62828678665881,20.3427588363974,21.50525711956932
115.6,13.947652900938378,14.549976055933572,15.660821641781984,17.07549038047002,18.724488467255632,20.463731263936825,21.64405117661024
116.1,14.38054815029437,15.01364118357312,16.18398963667979,17.67911059052934,19.430109771063744,21.283999462802587,22.54674910304768
116.6,16.1603235150408,16.933369740670095,18.37563478890785,20.246631851801556,22.47786310688274,24.882384796573543,26.550536324583938
117.1,14.38665435911325,15.018836645241528,16.187471893174376,17.67990994251257,19.426932129011437,21.275439806592125,22.534368347444467
117.6,13.131242471577565,13.671478734213686,14.662137365322476,15.914775074510391,17.362753391103876,18.87125147736007,19.88664951832769
118.1,12.34680437706012,12.835532694749272,13.728645510817826,14.850669312158615,16.13812173376944,17.47235359170886,18.363802329287683
118.6,14.065552228020955,14.67691725064454,15.80504071671306,17.24426823404571,18.92435154506501,20.69314376494979,21.896901809632432
119.1,13.926130133669549,14.525499841356886,15.630589284858754,17.037225124684557,18.67611321610679,20.40300334012304,21.574377343265084
119.6,14.68876617893668,15.34764106687655,16.56778630041089,18.13286608012544,19.97184959799637,21.921221183695856,23.25634015942352
120.1,13.595227637571533,14.168426825957818,15.22221814020554,16.560008279611807,18.113541442413823,19.7392513757778,20.83843416197041
120.6,13.332201685191494,13.888216594822898,14.91001549422581,16.203878890824512,17.702614756774217,19.27151761967854,20.32952232402986
121.1,15.469911496731434,16.187908205626467,17.522619408291924,19.244697144867448,21.28457353675591,23.464797188230957,24.96747874950883
121.6,14.957875357146538,15.63544226133486,16.891938227568208,18.50522934585831,20.40620072636993,22.430618484031875,23.817271248281838
122.1,14.337588698400062,14.970008198065456,16.138806456827474,17.63309863667108,19.38445289140119,21.239262561953176,22.50260471393357
122.6,14.467190474742925,15.108539074971183,16.294851732357138,17.812005180846175,19.59068819680289,21.47869827586731,22.765964197371485
123.1,13.55011476868439,14.122380888308555,15.174778127971033,16.511295118558536,18.063447148581535,19.686550591980712,20.7851528179588
123.6,14.827514655596758,15.494626215759403,16.73022470018032,18.31567794156665,20.18128487342011,22.160797911580747,23.51602786618204
124.1,14.132225500354636,14.74742230678564,15.882551191490212,17.33128305004467,19.02398284087101,20.805395019358347,22.01801204355756
124.59,15.161023707968964,15.853600251137294,17.139211207021102,18.792836170159724,20.743266174158297,22.825943367718185,24.255788465428665
125.07,14.065552228020955,14.67691725064454,15.80504071671306,17.24426823404571,18.92435154506501,20.69314376494979,21.896901809632432
125.56,14.095346618762536,14.708953830572092,15.841467216102496,17.28680263153282,18.97500631868595,20.751464779745344,21.96120511033559
126.04,14.40521889048934,15.041610192021915,16.21842029384209,17.722581963301025,19.48547035031611,21.354510924482582,22.628008715207564
126.52,13.738193340889806,14.325710788322722,15.40776667305043,16.78427220203014,18.387594408597792,20.07361810654576,21.21557906742843
127.01,13.97693168476853,14.581515052841732,15.696634809503768,17.117457294528297,18.77378559250445,20.52061039967113,21.706760031866043
127.52,14.603816576237069,15.253148634744374,16.454288456543892,17.992601210314337,19.796624081368297,21.70929407283692,23.015608504245208
128.05,14.592948814154294,15.244241306262644,16.449785085035494,17.994156177297423,19.805718109129472,21.7295507814293,23.044126345664186
128.59,15.93680496812148,16.69398032358154,18.105905179031947,19.935335639138756,22.111085072878577,24.457384926613024,26.08207354745848
129.12,14.095346618762536,14.708953830572092,15.841467216102496,17.28680263153282,18.97500631868595,20.751464779745344,21.96120511033559
129.65,15.32851980728616,16.03636433690684,17.35150182658199,19.047113690949026,21.051839014072343,23.1939092029578,24.669171050160227
130.19,14.40521889048934,15.041610192021915,16.21842029384209,17.722581963301025,19.48547035031611,21.354510924482582,22.628008715207564
130.73,14.102439330986307,14.715356300712635,15.846049650963437,17.288767344524622,18.97358163652657,20.746710028192783,21.953283021465666
131.28,14.175813609544322,14.791776415559951,15.927968004838602,17.377334189290085,19.07049793779434,20.85380689848972,22.066264493371364
131.83,14.855495324881089,15.526259899470976,16.769183258806205,18.36508932043829,20.244584351679062,22.2400572701045,23.60696487021423
132.93,17.974472984851822,18.90639418636918,20.664657617234557,22.980296131092377,25.79669572640843,28.900763195120224,31.09605653916414
133.48,14.411226887362764,15.046720600235007,16.22182573386452,17.723309407424107,19.48217627549681,21.345548152866684,22.615153113517493
